,conversationId,movie_sent,sequence
86,9692,"[('62342', 1, 'N'), ('35306', 1, 'N'), ('62342', 1, 'S'), ('35306', 1, 'S'), ('31382', 1, 'N'), ('39393', 1, 'S'), ('3812', 1, 'S'), ('3812', 1, 'S'), ('39393', 1, 'S'), ('3812', 1, 'N')]",[SKR] [POS] [I62342] [POS] [I35306] [REC] [POS] [I62342] [POS] [I35306] [SKR] [POS] [I31382] [REC] [POS] [I39393] [POS] [I3812] [POS] [I3812] [POS] [EG2484376] [POS] [EG172980] [POS] [I39393] [SKR] [POS] [EG2484376] [POS] [I3812]
87,10349,"[('2099', 1, 'S'), ('7875', 1, 'S'), ('7875', 1, 'S')]",[REC] [POS] [I2099] [POS] [I7875] [POS] [I7875]
88,11300,"[('6520', 1, 'N'), ('47723', 1, 'N'), ('43248', 1, 'N')]",[SKR] [POS] [EG157443] [POS] [I6520] [POS] [I47723] [POS] [I43248]
89,10949,"[('51527', 1, 'N'), ('53605', 1, 'N'), ('8323', 1, 'S'), ('7009', 1, 'S'), ('12086', 1, 'S')]",[SKR] [POS] [I51527] [POS] [I53605] [REC] [POS] [I8323] [POS] [I7009] [POS] [I12086]
90,18012,"[('16698', 1, 'N'), ('40956', 1, 'N'), ('37058', 1, 'S'), ('40197', 1, 'S'), ('46219', 1, 'S'), ('46219', 1, 'N'), ('5822', 1, 'S')]",[SKR] [POS] [I16698] [POS] [I40956] [REC] [POS] [I37058] [POS] [I40197] [POS] [I46219] [SKR] [POS] [I46219] [REC] [POS] [I5822]
91,16493,"[('5657', 1, 'S'), ('30298', 1, 'S'), ('5657', 1, 'N'), ('30298', 1, 'N'), ('8708', 1, 'N'), ('52851', 1, 'S')]",[REC] [POS] [I5657] [POS] [I30298] [SKR] [POS] [I5657] [POS] [I30298] [POS] [I8708] [REC] [POS] [I52851]
92,18929,"[('3382', 1, 'S'), ('3382', 1, 'N'), ('2489', 1, 'S'), ('2489', 1, 'N'), ('3382', 1, 'N'), ('27074', 1, 'S'), ('2489', 1, 'N'), ('27074', 1, 'N'), ('32080', 1, 'S'), ('32080', 1, 'N'), ('27074', 1, 'N'), ('12409', 1, 'S'), ('12409', 1, 'N')]",[REC] [POS] [I3382] [SKR] [POS] [EG188473] [POS] [I3382] [REC] [POS] [I2489] [SKR] [POS] [I2489] [POS] [I3382] [REC] [POS] [I27074] [SKR] [POS] [I2489] [POS] [I27074] [REC] [POS] [I32080] [SKR] [POS] [I32080] [POS] [I27074] [REC] [POS] [I12409] [SKR] [POS] [I12409]
93,18791,"[('50026', 1, 'N'), ('36159', 1, 'S'), ('48445', 1, 'N'), ('45948', 1, 'S'), ('59393', 1, 'S'), ('48347', 1, 'N')]",[SKR] [POS] [I50026] [REC] [POS] [I36159] [SKR] [POS] [I48445] [REC] [POS] [I45948] [POS] [I59393] [SKR] [POS] [I48347]
94,5514,"[('37239', 1, 'N'), ('37239', 1, 'S'), ('58681', 1, 'S'), ('6580', 1, 'S'), ('51527', 1, 'S'), ('51527', 1, 'N'), ('6580', 1, 'S')]",[SKR] [POS] [I37239] [REC] [POS] [I37239] [POS] [I58681] [POS] [I6580] [POS] [I51527] [SKR] [POS] [I51527] [REC] [POS] [I6580]
95,2349,"[('37877', 1, 'S'), ('21220', 1, 'S'), ('29166', 1, 'S'), ('24580', 1, 'N'), ('51527', 1, 'S')]",[SKR] [POS] [EG2143665] [REC] [POS] [I37877] [POS] [I21220] [POS] [I29166] [SKR] [POS] [I24580] [REC] [POS] [I51527]
96,17904,"[('51118', 1, 'N'), ('35676', 1, 'N'), ('161', 1, 'S')]",[SKR] [POS] [I51118] [POS] [I35676] [REC] [POS] [I161]
97,2031,"[('39362', 1, 'N'), ('10368', 1, 'N'), ('60253', 1, 'S'), ('39730', 1, 'S')]",[SKR] [POS] [I39362] [POS] [I10368] [REC] [POS] [I60253] [POS] [I39730]
98,6240,"[('23159', 1, 'S'), ('5698', 1, 'S'), ('5698', 1, 'N'), ('38071', 1, 'S'), ('36811', 1, 'S'), ('5698', 1, 'N')]",[SKR] [POS] [EG369747] [REC] [POS] [I23159] [POS] [I5698] [SKR] [POS] [I5698] [REC] [POS] [I38071] [POS] [I36811] [SKR] [POS] [I5698]
99,10317,"[('30945', 1, 'S'), ('36000', 1, 'S'), ('36000', 1, 'N'), ('29520', 1, 'S'), ('1742', 1, 'S'), ('5772', 1, 'S')]",[SKR] [POS] [EG188473] [REC] [POS] [I30945] [POS] [I36000] [SKR] [POS] [I36000] [REC] [POS] [I29520] [POS] [I1742] [POS] [I5772]
100,8960,"[('52406', 1, 'N')]",[SKR] [POS] [EG157443] [POS] [I52406] [REC] [POS] [EA235141] [POS] [EA489006] [POS] [EA160009]
101,8758,"[('18423', 1, 'N'), ('4353', 1, 'N'), ('52851', 1, 'S'), ('62018', 1, 'S')]",[SKR] [POS] [I18423] [POS] [I4353] [REC] [POS] [I52851] [POS] [I62018]
102,1958,"[('63499', 1, 'N'), ('22752', 1, 'S'), ('2344', 1, 'N'), ('57127', 1, 'S')]",[SKR] [POS] [I63499] [REC] [POS] [I22752] [SKR] [POS] [I2344] [REC] [POS] [I57127]
103,16733,"[('62153', 1, 'N'), ('43729', 1, 'S'), ('31260', 1, 'N'), ('9807', 1, 'S'), ('5698', 1, 'S'), ('5698', 1, 'N')]",[SKR] [POS] [EG130232] [POS] [I62153] [REC] [POS] [I43729] [SKR] [POS] [I31260] [REC] [POS] [I9807] [POS] [I5698] [SKR] [POS] [I5698]
104,9771,"[('27134', 1, 'S'), ('63897', 1, 'S'), ('63897', 1, 'N'), ('53462', 1, 'S'), ('37815', 1, 'S'), ('30363', 1, 'N'), ('37815', 1, 'N'), ('61977', 1, 'S'), ('29620', 1, 'S'), ('52521', 1, 'S'), ('52521', 1, 'N')]",[REC] [POS] [I27134] [POS] [I63897] [SKR] [POS] [I63897] [REC] [POS] [I53462] [POS] [EA38111] [POS] [I37815] [SKR] [POS] [I30363] [POS] [I37815] [REC] [POS] [I61977] [POS] [I29620] [POS] [EA9013304] [POS] [I52521] [SKR] [POS] [I52521]
105,3136,"[('32590', 1, 'S'), ('60168', 1, 'S'), ('22793', 1, 'N'), ('56280', 1, 'S'), ('22525', 1, 'S')]",[SKR] [POS] [EG188473] [POS] [EG157394] [REC] [POS] [I32590] [SKR] [POS] [EG157394] [REC] [POS] [I60168] [POS] [EG157394] [SKR] [POS] [I22793] [REC] [POS] [EG157394] [POS] [I56280] [POS] [I22525] [SKR] [POS] [EG157443] [POS] [EG157443]
106,17124,"[('31619', 1, 'S'), ('35201', 1, 'S'), ('59485', 1, 'S'), ('60253', 1, 'S'), ('11549', 1, 'S')]",[REC] [POS] [I31619] [POS] [EG157443] [POS] [I35201] [POS] [I59485] [POS] [EG157443] [POS] [I60253] [SKR] [POS] [EG188473] [REC] [POS] [I11549]
107,7833,"[('8915', 1, 'N'), ('23780', 1, 'N'), ('29093', 1, 'S'), ('23780', 1, 'S')]",[SKR] [POS] [EG157443] [POS] [I8915] [POS] [I23780] [REC] [POS] [I29093] [POS] [EG157443] [POS] [I23780] [POS] [EA242707] [POS] [ED56008]
108,5025,"[('31899', 1, 'S'), ('62153', 1, 'N'), ('31899', 1, 'N'), ('62153', 1, 'S'), ('31899', 1, 'S')]",[REC] [POS] [I31899] [SKR] [POS] [EG188473] [POS] [ED42574] [POS] [I62153] [POS] [I31899] [REC] [POS] [I62153] [POS] [I31899] [SKR] [NEG] [EA9013304]
109,8791,"[('42004', 1, 'S'), ('13279', 1, 'S'), ('38108', 1, 'N'), ('18202', 1, 'S')]",[REC] [POS] [I42004] [POS] [I13279] [POS] [EG188473] [SKR] [POS] [I38108] [REC] [POS] [I18202]
110,1788,"[('50490', 1, 'N'), ('18599', 1, 'N'), ('32080', 1, 'N'), ('62766', 1, 'N')]",[SKR] [POS] [EG2484376] [POS] [I50490] [POS] [EA129591] [REC] [POS] [EA129591] [POS] [EA9013304] [POS] [EA9013304] [POS] [EG2484376] [SKR] [POS] [I18599] [POS] [I32080] [POS] [I62766] [POS] [EA793826]
111,19504,"[('45234', 1, 'N'), ('18767', 1, 'S'), ('4977', 1, 'S'), ('17806', 1, 'S'), ('4977', 1, 'N')]",[SKR] [POS] [I45234] [REC] [POS] [I18767] [POS] [I4977] [POS] [I17806] [SKR] [POS] [I4977] [POS] [EA95193365]
112,15301,"[('34245', 1, 'N'), ('8422', 1, 'N'), ('3670', 1, 'S'), ('3670', 1, 'N'), ('10652', 1, 'S'), ('25386', 1, 'S'), ('25386', 1, 'N')]",[SKR] [POS] [I34245] [POS] [I8422] [REC] [POS] [I3670] [SKR] [POS] [I3670] [REC] [POS] [I10652] [POS] [I25386] [SKR] [POS] [I25386]
113,1893,"[('5772', 1, 'N'), ('14453', 1, 'N'), ('47723', 1, 'N'), ('17031', 1, 'N')]",[SKR] [POS] [EG157443] [POS] [I5772] [POS] [I14453] [POS] [EG157443] [REC] [POS] [EG157443] [POS] [EG157443] [SKR] [POS] [I47723] [POS] [EG157443] [POS] [EA313388] [POS] [EA147077] [POS] [EA147077] [POS] [I17031] [POS] [EA9013304] [REC] [POS] [EG157443]
114,19613,"[('47356', 1, 'S'), ('63499', 1, 'S'), ('63499', 1, 'N'), ('950', 1, 'S')]",[SKR] [POS] [EG200092] [POS] [EG200092] [REC] [POS] [I47356] [POS] [I63499] [SKR] [POS] [I63499] [REC] [POS] [I950]
115,18245,"[('27179', 1, 'N'), ('17289', 1, 'S'), ('936', 1, 'S'), ('32459', 1, 'S'), ('32459', 1, 'S'), ('32459', 1, 'N')]",[SKR] [POS] [I27179] [REC] [POS] [I17289] [POS] [I936] [POS] [I32459] [POS] [I32459] [SKR] [POS] [I32459]
116,10968,"[('14747', 1, 'S'), ('62415', 1, 'S'), ('14747', 1, 'N'), ('62415', 1, 'N'), ('17131', 1, 'S'), ('17131', 1, 'N'), ('17449', 1, 'S'), ('17449', 1, 'N'), ('8524', 1, 'S'), ('25572', 1, 'N')]",[SKR] [POS] [EG157443] [REC] [POS] [I14747] [POS] [I62415] [SKR] [POS] [I14747] [POS] [I62415] [REC] [POS] [I17131] [SKR] [POS] [I17131] [REC] [POS] [I17449] [SKR] [POS] [I17449] [REC] [POS] [I8524] [SKR] [POS] [I25572]
117,19911,"[('2373', 1, 'S'), ('2373', 1, 'N'), ('25091', 1, 'S'), ('25091', 1, 'N'), ('33123', 1, 'S')]",[SKR] [POS] [EG188473] [REC] [POS] [I2373] [SKR] [POS] [I2373] [REC] [POS] [I25091] [SKR] [POS] [I25091] [REC] [POS] [I33123]
118,17192,"[('24718', 1, 'N'), ('16301', 1, 'S'), ('12202', 1, 'N')]",[SKR] [POS] [I24718] [REC] [POS] [EA71843400] [SKR] [POS] [EG157443] [REC] [POS] [I16301] [POS] [EA483907] [POS] [EA549356] [POS] [EA71843400] [SKR] [POS] [EG188473] [POS] [EG157443] [POS] [I12202]
119,3150,"[('950', 1, 'S'), ('37787', 1, 'S'), ('5657', 1, 'S'), ('4353', 1, 'S'), ('37544', 1, 'S')]",[SKR] [POS] [EG157443] [POS] [EG200092] [POS] [EG130232] [POS] [EG188473] [POS] [EG319221] [POS] [EG2484376] [POS] [EG200092] [POS] [EG2484376] [POS] [EG188473] [POS] [EG200092] [REC] [POS] [I950] [POS] [I37787] [POS] [I5657] [POS] [I4353] [POS] [I37544]
120,3994,"[('60247', 1, 'S'), ('62886', 1, 'S'), ('60782', 1, 'S'), ('48223', 1, 'S')]",[REC] [POS] [EA191966] [POS] [I60247] [POS] [EA191966] [POS] [I62886] [SKR] [POS] [EA191966] [REC] [POS] [I60782] [POS] [EG157443] [POS] [I48223]
121,17005,"[('64057', 1, 'N'), ('3451', 1, 'S'), ('63436', 1, 'N'), ('63436', 1, 'S'), ('28640', 1, 'S')]",[SKR] [POS] [EA37175] [POS] [I64057] [REC] [POS] [I3451] [SKR] [POS] [I63436] [REC] [POS] [EA107769] [POS] [EA107730] [POS] [I63436] [POS] [I28640]
122,6686,"[('20756', 1, 'S'), ('20756', 1, 'S'), ('44011', 1, 'S'), ('62549', 1, 'N'), ('44011', 1, 'S'), ('62549', 1, 'S'), ('38344', 1, 'S'), ('44011', 1, 'N'), ('38344', 1, 'N'), ('44011', 1, 'N'), ('21173', 1, 'N'), ('62549', 1, 'N'), ('21173', 1, 'N'), ('62549', 1, 'N')]",[REC] [POS] [I20756] [POS] [I20756] [POS] [I44011] [SKR] [POS] [I62549] [REC] [POS] [I44011] [POS] [I62549] [POS] [I38344] [SKR] [POS] [I44011] [POS] [I38344] [POS] [I44011] [POS] [I21173] [POS] [I62549] [POS] [I21173] [POS] [I62549]
123,14934,"[('34577', 1, 'S'), ('12531', 1, 'S'), ('31958', 1, 'S'), ('31958', 1, 'N')]",[REC] [POS] [EG188473] [POS] [I34577] [POS] [I12531] [POS] [I31958] [SKR] [POS] [I31958]
124,8821,"[('32046', 1, 'S'), ('31899', 1, 'S'), ('25098', 1, 'N'), ('38384', 1, 'S'), ('53116', 1, 'N')]",[SKR] [POS] [EG130232] [POS] [EG130232] [REC] [POS] [I32046] [POS] [EG130232] [POS] [EG130232] [POS] [I31899] [POS] [EG130232] [SKR] [POS] [I25098] [REC] [POS] [I38384] [SKR] [POS] [I53116]
125,13652,"[('56296', 1, 'N'), ('12202', 1, 'S'), ('57168', 1, 'S')]",[SKR] [POS] [EG157443] [POS] [EG157443] [POS] [I56296] [REC] [POS] [EG157443] [POS] [I12202] [SKR] [POS] [EA79031] [REC] [POS] [I57168]
126,4728,"[('12531', 1, 'S'), ('25039', 1, 'N'), ('23911', 1, 'N'), ('46191', 1, 'N'), ('14086', 1, 'N')]",[SKR] [POS] [EG188473] [REC] [POS] [I12531] [SKR] [POS] [I25039] [POS] [I23911] [POS] [I46191] [POS] [I14086]
127,18941,"[('26162', 1, 'N'), ('11549', 1, 'N'), ('5888', 1, 'N'), ('31260', 1, 'N'), ('11549', 1, 'S'), ('34941', 1, 'S')]",[SKR] [POS] [I26162] [POS] [I11549] [POS] [I5888] [POS] [I31260] [REC] [POS] [I11549] [POS] [I34941]
128,4748,"[('42686', 1, 'S'), ('34097', 1, 'S'), ('42686', 1, 'N'), ('34097', 1, 'N'), ('27934', 1, 'S'), ('2093', 1, 'S')]",[SKR] [POS] [EG1200678] [REC] [POS] [I42686] [POS] [I34097] [SKR] [POS] [I42686] [POS] [I34097] [REC] [POS] [I27934] [POS] [I2093] [SKR] [POS] [EA37459]
129,14959,"[('56935', 1, 'N'), ('24765', 1, 'S'), ('11080', 1, 'S')]",[SKR] [POS] [EA40791] [POS] [I56935] [REC] [POS] [I24765] [POS] [I11080]
130,5525,"[('55565', 1, 'N'), ('10090', 1, 'S'), ('23128', 1, 'S'), ('31303', 1, 'S'), ('10090', 1, 'N')]",[SKR] [POS] [EG157443] [POS] [I55565] [REC] [POS] [I10090] [POS] [I23128] [POS] [I31303] [SKR] [POS] [I10090] [REC] [POS] [EA192682] [POS] [EA228638] [POS] [EA134077] [POS] [EA481832] [SKR] [POS] [EA192682]
131,2382,"[('36684', 1, 'N'), ('62717', 1, 'N'), ('40053', 1, 'S'), ('47723', 1, 'S'), ('1836', 1, 'S'), ('40053', 1, 'N'), ('1836', 1, 'N'), ('24379', 1, 'S'), ('30476', 1, 'S'), ('37291', 1, 'N'), ('23337', 1, 'S'), ('24379', 1, 'N')]",[SKR] [POS] [EG157443] [POS] [I36684] [POS] [I62717] [REC] [POS] [I40053] [POS] [I47723] [POS] [I1836] [POS] [EG157443] [SKR] [POS] [I40053] [POS] [I1836] [REC] [POS] [EG157443] [POS] [I24379] [POS] [I30476] [SKR] [POS] [EA212064] [POS] [EA313388] [POS] [I37291] [REC] [POS] [EA212064] [POS] [I23337] [SKR] [POS] [I24379]
132,9706,"[('2767', 1, 'N'), ('27792', 1, 'N'), ('2624', 1, 'S'), ('264', 1, 'S'), ('264', 1, 'N'), ('2624', 1, 'N'), ('2624', 1, 'N')]",[SKR] [POS] [EG643684] [POS] [I2767] [POS] [I27792] [REC] [POS] [I2624] [POS] [I264] [SKR] [POS] [I264] [POS] [I2624] [POS] [I2624]
133,3038,"[('23159', 1, 'N'), ('22541', 1, 'S'), ('161', 1, 'N'), ('51009', 1, 'S'), ('42482', 1, 'N')]",[SKR] [POS] [I23159] [REC] [POS] [I22541] [SKR] [POS] [I161] [REC] [POS] [EG369747] [SKR] [POS] [EG188473] [REC] [POS] [I51009] [SKR] [POS] [I42482]
134,6508,"[('30562', 1, 'S'), ('3670', 1, 'N'), ('6443', 1, 'N'), ('39820', 1, 'S'), ('32054', 1, 'S')]",[SKR] [POS] [EG3249257] [REC] [POS] [I30562] [SKR] [POS] [I3670] [POS] [I6443] [REC] [POS] [I39820] [POS] [I32054]
135,14683,"[('34577', 1, 'S'), ('38108', 1, 'N'), ('51009', 1, 'S'), ('22904', 1, 'S'), ('22904', 1, 'N')]",[REC] [POS] [I34577] [POS] [EG188473] [SKR] [POS] [I38108] [REC] [POS] [I51009] [POS] [I22904] [SKR] [POS] [I22904] [REC] [POS] [EG1054574] [SKR] [POS] [EG188473]
136,5350,"[('37005', 1, 'N'), ('59095', 1, 'S'), ('42903', 1, 'N')]",[SKR] [POS] [I37005] [REC] [POS] [I59095] [SKR] [POS] [I42903]
137,16570,"[('33968', 1, 'N'), ('15303', 1, 'N'), ('28502', 1, 'S')]",[SKR] [POS] [EG2484376] [POS] [I33968] [POS] [I15303] [REC] [POS] [I28502]
138,3160,"[('56411', 1, 'N'), ('32965', 1, 'S'), ('32965', 1, 'N'), ('22561', 1, 'S'), ('9593', 1, 'N'), ('18767', 1, 'N')]",[SKR] [POS] [EG130232] [POS] [EG188473] [POS] [EG157443] [POS] [I56411] [REC] [POS] [I32965] [SKR] [POS] [I32965] [REC] [POS] [EG130232] [POS] [I22561] [SKR] [POS] [I9593] [POS] [I18767]
139,14200,"[('37239', 1, 'S'), ('58914', 1, 'N'), ('61707', 1, 'S'), ('17289', 1, 'S'), ('9375', 1, 'S'), ('9375', 1, 'S')]",[REC] [POS] [I37239] [SKR] [POS] [I58914] [REC] [POS] [I61707] [POS] [I17289] [POS] [I9375] [POS] [I9375]
140,610,"[('6116', 1, 'N'), ('13954', 1, 'N'), ('11810', 1, 'S'), ('42686', 1, 'S'), ('30298', 1, 'S'), ('47261', 1, 'S')]",[SKR] [POS] [EG959790] [POS] [I6116] [POS] [I13954] [REC] [POS] [EG157394] [POS] [EG188473] [POS] [EG2484376] [POS] [EG93204] [POS] [I11810] [POS] [I42686] [POS] [I30298] [POS] [I47261]
141,16810,"[('59576', 1, 'S'), ('25331', 1, 'N'), ('8729', 1, 'S'), ('25331', 1, 'S'), ('53862', 1, 'S'), ('48914', 1, 'N')]",[REC] [POS] [I59576] [POS] [EA342604] [POS] [EA510848] [SKR] [POS] [I25331] [REC] [POS] [I8729] [POS] [I25331] [POS] [I53862] [SKR] [POS] [EA9013304] [POS] [I48914] [REC] [POS] [EA9013304]
142,18284,"[('29498', 1, 'N'), ('12202', 1, 'N'), ('40620', 1, 'S'), ('40620', 1, 'N'), ('20627', 1, 'N')]",[SKR] [POS] [EG157443] [POS] [I29498] [POS] [I12202] [REC] [POS] [I40620] [SKR] [POS] [I40620] [POS] [I20627]
143,6423,"[('2373', 1, 'N'), ('38379', 1, 'N'), ('12531', 1, 'S'), ('12531', 1, 'N')]",[SKR] [POS] [EG188473] [POS] [EG188473] [POS] [I2373] [POS] [I38379] [REC] [POS] [I12531] [SKR] [POS] [I12531] [POS] [EA129591]
144,8719,"[('23891', 1, 'S'), ('32790', 1, 'S'), ('5772', 1, 'N'), ('11053', 1, 'S'), ('55354', 1, 'S')]",[SKR] [POS] [EG157443] [REC] [POS] [I23891] [POS] [I32790] [POS] [EA9013304] [POS] [EA9013304] [SKR] [POS] [I5772] [REC] [POS] [I11053] [POS] [I55354]
145,974,"[('30827', 1, 'N'), ('58688', 1, 'N'), ('5657', 1, 'N'), ('30827', 1, 'S'), ('32714', 1, 'S'), ('30827', 1, 'S'), ('32714', 1, 'S'), ('5657', 1, 'S'), ('5657', 1, 'S'), ('12977', 1, 'N'), ('12977', 1, 'S'), ('5657', 1, 'S'), ('42663', 1, 'S'), ('5657', 1, 'S')]",[SKR] [POS] [I30827] [POS] [I58688] [POS] [EA106175] [POS] [EG157443] [POS] [I5657] [REC] [POS] [I30827] [POS] [I32714] [POS] [I30827] [POS] [I32714] [POS] [I5657] [POS] [I5657] [SKR] [POS] [EG188473] [POS] [I12977] [REC] [POS] [I12977] [POS] [I5657] [POS] [I42663] [POS] [I5657]
146,12743,"[('33946', 1, 'N'), ('51672', 1, 'S'), ('14747', 1, 'S'), ('13840', 1, 'N'), ('14747', 1, 'N'), ('25465', 1, 'N')]",[SKR] [POS] [I33946] [REC] [POS] [I51672] [POS] [I14747] [SKR] [POS] [I13840] [POS] [I14747] [POS] [I25465]
147,3334,"[('34577', 1, 'S'), ('13065', 1, 'N'), ('18767', 1, 'S')]",[SKR] [POS] [EG188473] [REC] [POS] [I34577] [POS] [EG188473] [SKR] [POS] [I13065] [REC] [POS] [I18767]
148,15504,"[('44789', 1, 'N'), ('30252', 1, 'S'), ('30252', 1, 'N'), ('54446', 1, 'S'), ('54446', 1, 'N'), ('19736', 1, 'S'), ('19736', 1, 'N'), ('62415', 1, 'S'), ('62415', 1, 'N')]",[SKR] [POS] [EG157443] [POS] [I44789] [REC] [POS] [I30252] [POS] [EA132952] [SKR] [POS] [I30252] [REC] [POS] [I54446] [SKR] [POS] [I54446] [REC] [POS] [I19736] [SKR] [POS] [I19736] [POS] [EA132952] [REC] [POS] [I62415] [SKR] [POS] [I62415]
149,14416,"[('18767', 1, 'S'), ('31958', 1, 'S'), ('1461', 1, 'N'), ('1461', 1, 'S')]",[REC] [POS] [I18767] [POS] [I31958] [SKR] [POS] [I1461] [REC] [POS] [I1461]
150,11888,"[('61794', 1, 'N'), ('62549', 1, 'S'), ('62549', 1, 'N'), ('1836', 1, 'N'), ('50891', 1, 'N'), ('21173', 1, 'S')]",[SKR] [POS] [I61794] [REC] [POS] [I62549] [SKR] [POS] [I62549] [POS] [EG157394] [POS] [I1836] [POS] [I50891] [REC] [POS] [I21173]
151,3031,"[('46174', 1, 'S'), ('21629', 1, 'S'), ('25098', 1, 'S'), ('25098', 1, 'N'), ('53116', 1, 'S')]",[SKR] [POS] [EG130232] [REC] [POS] [I46174] [POS] [I21629] [POS] [I25098] [SKR] [POS] [I25098] [REC] [POS] [I53116]
152,10690,"[('60103', 1, 'N'), ('43451', 1, 'N'), ('19532', 1, 'N'), ('60091', 1, 'N'), ('55596', 1, 'S'), ('61741', 1, 'S'), ('39209', 1, 'S')]",[SKR] [POS] [I60103] [POS] [I43451] [POS] [I19532] [POS] [I60091] [REC] [POS] [I55596] [POS] [I61741] [POS] [I39209]
153,17736,"[('58538', 1, 'S'), ('28763', 1, 'N'), ('37476', 1, 'N'), ('16910', 1, 'N'), ('49006', 1, 'S'), ('20172', 1, 'S')]",[SKR] [POS] [EG157443] [REC] [POS] [I58538] [SKR] [POS] [I28763] [POS] [I37476] [REC] [POS] [EA95766894] [SKR] [POS] [I16910] [REC] [POS] [EA507845] [POS] [EG157443] [POS] [I49006] [POS] [I20172]
154,1402,"[('59605', 1, 'S'), ('16781', 1, 'S'), ('33702', 1, 'S'), ('27117', 1, 'S')]",[SKR] [POS] [EG2484376] [REC] [POS] [EG2484376] [POS] [I59605] [POS] [EA1269380] [POS] [EA48337] [POS] [I16781] [POS] [I33702] [POS] [EG2484376] [POS] [EG2484376] [POS] [I27117]
155,19495,"[('60759', 1, 'N'), ('22831', 1, 'S'), ('44364', 1, 'S'), ('63030', 1, 'S'), ('54829', 1, 'S')]",[SKR] [POS] [I60759] [POS] [EG157443] [REC] [POS] [I22831] [POS] [I44364] [POS] [EA9013304] [POS] [EG157443] [SKR] [POS] [EA9013304] [REC] [POS] [I63030] [POS] [I54829]
156,12388,"[('52851', 1, 'N'), ('23177', 1, 'S'), ('17919', 1, 'S')]",[SKR] [POS] [I52851] [REC] [POS] [I23177] [POS] [I17919] [POS] [EG157443]
157,19704,"[('28969', 1, 'N'), ('51447', 1, 'S'), ('25058', 1, 'S'), ('46375', 1, 'S'), ('59914', 1, 'S')]",[SKR] [POS] [EG172980] [POS] [I28969] [REC] [POS] [I51447] [POS] [I25058] [POS] [I46375] [POS] [I59914]
158,12737,"[('5437', 1, 'S'), ('38214', 1, 'S'), ('950', 1, 'N'), ('13773', 1, 'S'), ('5150', 1, 'S')]",[SKR] [POS] [EG200092] [REC] [POS] [EG200092] [POS] [I5437] [POS] [I38214] [SKR] [POS] [I950] [REC] [POS] [EG200092] [POS] [I13773] [POS] [I5150] [SKR] [NEG] [EG200092]
159,3807,"[('40522', 1, 'S'), ('28965', 1, 'S'), ('8593', 1, 'S'), ('2476', 1, 'S'), ('54826', 1, 'S'), ('9657', 1, 'S')]",[REC] [POS] [I40522] [POS] [I28965] [POS] [I8593] [POS] [EA32522] [POS] [I2476] [POS] [I54826] [POS] [I9657]
160,10886,"[('5508', 1, 'S'), ('64126', 1, 'S'), ('42012', 1, 'S')]",[REC] [POS] [EG188473] [POS] [EG2484376] [POS] [I5508] [POS] [EG2484376] [POS] [I64126] [POS] [I42012] [SKR] [POS] [EG188473] [REC] [POS] [EG188473] [POS] [EG2484376] [POS] [EG188473]
161,13902,"[('35545', 1, 'S'), ('24793', 1, 'S'), ('41385', 1, 'S')]",[REC] [POS] [EG188473] [POS] [I35545] [POS] [I24793] [POS] [EG188473] [POS] [I41385] [POS] [EG188473] [POS] [EG188473]
162,12473,"[('2489', 1, 'N'), ('24793', 1, 'S'), ('24793', 1, 'N'), ('46219', 1, 'S'), ('28665', 1, 'S')]",[SKR] [POS] [EA2680] [POS] [I2489] [REC] [POS] [I24793] [SKR] [POS] [I24793] [REC] [POS] [I46219] [POS] [I28665]
163,12517,"[('8025', 1, 'N'), ('59386', 1, 'S'), ('12918', 1, 'S'), ('30766', 1, 'S'), ('41256', 1, 'S'), ('64281', 1, 'N'), ('9067', 1, 'N')]",[SKR] [POS] [I8025] [REC] [POS] [I59386] [POS] [I12918] [POS] [I30766] [POS] [I41256] [POS] [EG157443] [SKR] [POS] [I64281] [POS] [I9067]
164,14857,"[('32046', 1, 'S'), ('9375', 1, 'S'), ('30111', 1, 'S'), ('52851', 1, 'S')]",[REC] [POS] [EA40791] [POS] [I32046] [POS] [I9375] [POS] [EA214601] [POS] [I30111] [POS] [I52851]
165,6756,"[('8405', 1, 'N'), ('5966', 1, 'S'), ('20272', 1, 'S'), ('8405', 1, 'S'), ('63935', 1, 'S')]",[REC] [POS] [EG188473] [SKR] [POS] [EG319221] [POS] [EG1200678] [REC] [POS] [EG319221] [SKR] [POS] [I8405] [REC] [POS] [I5966] [POS] [I20272] [POS] [I8405] [POS] [I63935] [SKR] [POS] [EA9013304]
166,6449,"[('47161', 1, 'S'), ('52525', 1, 'N'), ('47161', 1, 'N'), ('56280', 1, 'S'), ('56280', 1, 'N')]",[REC] [POS] [I47161] [SKR] [POS] [EA49004] [POS] [I52525] [POS] [EA83338] [POS] [I47161] [REC] [POS] [I56280] [SKR] [POS] [I56280]
167,2755,"[('40951', 1, 'N'), ('41846', 1, 'S')]",[SKR] [POS] [EG157443] [POS] [EG188473] [REC] [POS] [EG157443] [SKR] [POS] [I40951] [REC] [POS] [I41846]
168,2308,"[('22793', 1, 'N'), ('9723', 1, 'S'), ('10532', 1, 'S'), ('48498', 1, 'S'), ('35306', 1, 'S')]",[SKR] [POS] [EG157394] [POS] [I22793] [REC] [POS] [I9723] [POS] [I10532] [POS] [I48498] [POS] [I35306]
